‾	bară deasupra, bară superioară, linie deasupra, linie superioară, supralinie
😭	față, față care plânge în hohote, față cu șuvoi de lacrimi, față plângând zgomotos, hohote, lacrimi, lacrimă, nefericire, nefericit, plâns, plâns în hohote, supărare, supărat, suspin, trist, tristețe
😱	disperare, epic, față, față țipând de frică, fricos, frică, horror, munch, surprins, surpriză, teamă, teroare, wow, șoc, țipăt
😖	confuz, derutat, derută, enervare, enervat, față, față derutată, frustrat, nervi, nervos, sentiment, supărat, trist, zăpăceală
😣	concentrare, concentrat, durere de cap, față, față de strădanie, față neajutorată, față perseverentă, neajutorare, neputință, perseverență, strădanie
😞	deprimare, deprimat, dezamăgire, dezamăgit, eșec, față, față dezamăgită, față tristețe, groaznic, nasol, nefericit, rateu, trist, vinovăție, vină
😓	atât mi-a fost, doamne, durere de cap, emoții, față, față abătută cu sudoare rece, față cu sudoare rece, nu mai aveam mult, panicat, rece, sentiment, speriat, sudoare rece, supărat, transpirație, trist
😩	epuizată, eșec, față, față extenuată, față obosită, foame, nefericit, nuuu, oboseală, obosit, plâns, plânset, rateu, sentiment, somnoros, supărare, supărat, trist, tristețe, înfometat
😫	extenuare, față, față obosită, oboseală, obosit, sentiment, somn, strănut, trist, tristețe
🥱	culcare, căscat, dormit, față care cască, mda, mă rog, noapte bună, oboseală, obosit, ora de culcare, plictis, plictiseală, pui de somn, smiley, somn ușor, somnic, somnoros, să zicem, zzzz
😤	aburi, enervare, față, față care scoate fum pe nări, fum, furie, furios, nefericit, nervi, nervos, nări, sentiment, supărare, supărat, triumf, victorie
😡	bosumflare, enervare, față, față bosumflată, față supărată, față îmbufnată, furie, furios, nefericire, nefericit, roșu, sentiment, supărare, supărat
😠	enervare, față, față furioasă, față nervoasă, față supărată, frustrare, frustrat, furie, nefericire, nefericit, nervi, nervos, sentiment, supărare, supărat, vinovăție, vină, înfuriat
🤬	cenzurat, enervat, față cenzurată, față cu simboluri la gură, nervos, supărat, vorbit urât, înjurături, înjurătură
😈	basm, coarne, diabolic, fantezie, față, față care zâmbește cu coarne, față zâmbitoare cu coarne, față zâmbitoare încornorată, răutăcios, zâmbet, încornorat
👿	basm, coarne, demon, diavol, drac, drăcușor, fantastic, fantezie, față, față mânioasă încornorată, față supărată cu coarne, răutăcios
💀	am murit, basm, cap, corp, craniu, față, moarte, monstru, mor, mort, poveste
☠️	craniu, craniu cu oase încrucișate, față, moarte, monstru, mort, oase, oase încrucișate, os
💩	caca, comic, duhnește, duhoare, față, fml, gură, monstru, ochi, pute, puturos, rahat, răhățel, urât mirositor
🤡	arlechin, claun, clovn, față, față de clovn
👹	basm, creatură, căpcăun, demon, diavol, drac, fantezie, față, japonez, mască, monstru, noh, poveste, teatru, înfricoșător, înspăimântător
👺	basm, creatură, fantezie, față, japonez, magie, mască, monstru, noh, omuleț, poveste, rău, spiriduș, supărat, teatru
👻	basm, bau, bântui, creatură, entuziasm, entuziast, fantezie, fantomă, față, fericire, fericit, glumeț, halloween, monstru, poveste, spaimă, stafie, înspăimântător
👽️	basm, cap, creatură, extraterestru, fantezie, farfurie zburătoare, față, marțian, monstru, ozn, poveste, skrillex, spațiu
👾	8 bit, basm, creatură, extraterestru, fantezie, față, gamer, invadator spațial, joc, jocuri, monstru, monstru extraterestru, ozn, pixelat, poveste, space invader, spațiu
🤖	cap, cap de robot, față, față de robot, monstru, robot
😺	animal, deschis, deschisă, față, gură, pisică, pisică zâmbind cu gura deschisă, pisică încântată, zâmbet
😸	animal, față, ochi, ochi închiși, pisică, pisică rânjind cu ochi zâmbitori, pisică încântată cu ochi zâmbitori, rânjet, zâmbet, încântare
😹	animal, bucurie, față, fericire, lacrimi, lol, pisică, pisică cu lacrimi de bucurie, râde, râs, râset
😻	animal, dragoste, față, inimioare, inimă, iubire, ochi, pisică, pisică zâmbind cu ochii inimioare, pisică zâmbitoare cu inimioare la ochi, zâmbet
😼	animal, față, ironic, ironie, pisică, pisică cu zâmbet ironic, zâmbet, șiretenie
😽	animal, față, ochi, pisică, pisică pupând cu ochii închiși, pisică pupăcioasă, pupic, pupici, sărut
🙀	animal, doamne, față, față de pisică obosită, oboseală, oh, pisică, pisică surprinsă, sperietură, surprins, surpriză, uimire, wow, șoc, șocat
😿	animal, față, față de pisică plângând, lacrimă, pisică, pisică plângând, plânge, plâns, plânset, trist, tristețe
😾	animal, bosumflare, bosumflat, enervare, enervat, față, față de pisică bosumflată, pisică, pisică îmbufnată, supărare, supărat, îmbufnare
🙈	am uitat, ascuns, doamne, față, gest, interzis, jenat, maimuță, nepermis, nu pot să mă uit, nu văd nimic rău, observa, ochi acoperiți, omg, rău, sacru, secret, supraveghea
🙉	animal, asculta, auz, față, gest, interzis, maimuță, nepermis, nu, nu aud nimic rău, nu vreau să aud, nu vreau să știu, ochi acoperiți, rău, secret, urechi, urechi acoperite, șșșt
🙊	animal, față, gest, gură, gură acoperită, interzis, liniște, maimuță, nepermis, nu, nu spun nimic, nu spun nimic rău, nu zic nimic, oops, rău, secret, tăcea, ups, vorbire, vorbit
💌	dragoste, inimioară, inimă, iubire, plic, romantic, scrisoare, scrisoare de dragoste
💘	cupidon, dragoste, inimă, inimă săgetată, iubire, suferință, săgeată, întâlnire
💝	aniversare, cadou, dragoste, inimă, inimă cu fundiță, iubire, panglică, îndrăgostit
💖	dimineață, dragoste, entuziasm, fericire, inimioară, inimă, inimă strălucitoare, iubire, noapte bună, pupici, sentiment, strălucire, sărut, xoxo
💗	dragoste, emoție, entuziasm, inimă, inimă care crește, iubire, neliniște, sărut
💓	bătaie, cardio, dragoste, emoție, inimă, inimă bătând, inimă care bate, inimă palpitând, iubire, palpitații, puls, sentiment, sport, te iubesc, viață
💞	cerc, dragoste, emoție, inimi învârtindu-se în cerc, inimă, iubire, învârtire
💕	afecțiune, amor, aniversare, cuplu, două inimioare, dragoste, inimi, inimioare, inimă, iubire, pupici, romantic, sentiment, te iubesc, xoxo, întâlnire
💟	decor, decorațiune inimă, dragoste, inimă, inimă albă, iubire
❣️	dragoste, inimă, iubire, punctuație, roșu, semnul exclamării, semnul exclamării cu inimioară
💔	distrus, durere, frânt, fărâmată, inimă, inimă frântă, inimă rănită, inimă zdrobită, sentiment, singur, singurătate, trist, tristețe, zdrobit
❤‍🔥	arde, dorință, inimă, inimă sacră, inimă în flăcări, iubire, pasiune
❤‍🩹	ameliorare, bine, inimă în convalescență, mai sănătos, recuperare, însănătoșire
❤️	dragoste, inimă, inimă roșie, iubire, roșu
🩷	adorabil, dragoste, drăguț, inimă, inimă roz, iubi, plăcea, roz
🧡	dragoste, inimă, inimă portocalie, iubire, portocaliu
💛	dragoste, emoție, galben, inimă, inimă galbenă, iubire
💚	dragoste, inimă, inimă verde, iubire, verde
💙	albastru, dragoste, emoție, inimă, inimă albastră, iubire, romantic, sentiment
🩵	albastru-deschis, albastru-verzui, bleu, cyan, inimă, inimă albastru-deschis
💜	dragoste, inimă, inimă mov, iubire, mov, violet
🤎	inimioară, inimă, inimă maro, maro
🖤	diabolic, inimă, inimă neagră, malefic, negru, rău
🩶	argintiu, cenușiu, gri, inimă, inimă gri
🤍	alb, albă, inimioară, inimă, inimă albă
💋	buze, emoție, inimă, romantic, roșu, sentiment, sexy, sărut, urme de buze, urmă de sărut, întâlnire
💯	100, adevărat, clar, complet, corect, de acord, exact, maxim, notă, notă maximă, o sută de puncte, scor, scor perfect, soto, suntă-n sută, sută la sută
💢	bandă desenată, benzi desenate, comic, desen, desene, furie, furios, semn al furiei, simbol furie, simbol mânie, supărare, supărat
💥	a exploda, bandă desenată, benzi desenate, bombă, bum, ciocnire, coliziune, comic, desen, desene, explozie, impact, izbitură, lovitură
💫	amețeală, amețit, bandă desenată, benzi desenate, comic, desene, stea căzătoare, stele, steluțe, strălucire, strălucitor
💦	amuzant, apă, bandă desenată, benzi desenate, comic, desene, efort, picături, picături de transpirație, picătură, sală, sport, stropi, stropit, sudoare, transpirație
💨	alergare, am șters-o, bandă desenată, dispar, dispărut, dus, fug, fugă, fum, grabă, nor, nor de praf, praf, pârț, rapid, viteză, vânt, ștergând-o rapid
🕳️	gaură, groapă, hău
💬	balon, balon de dialog, bandă desenată, comic, desen, dialog, discuție, mesaj, scriere, sms, text, vorbire
👁‍🗨	balon de dialog, martor, ochi, ochi în balon de dialog
🗨️	balon, balon de dialog la stânga, desen, dialog, stânga, vorbire
🗯️	balon, balon de dialog furios la dreapta, desen, furie, furios, nervi, nervos, supărare, supărat
💭	balon, balon de gândire, balon de gânduri, bandă desenată, decizii, gând, gândire, gânduri, idee, idei, inventa, invenție, nor, reverie, vis, visare, visuri
💤	adormit, bandă desenată, benzi desenate, comic, desen, desene, doarme, dormit, noapte bună, oboseală, obosit, sfoorrrrr, sfor, sforăit, somn, somn ușor, somnic, somnoros, zzzz
👋	adio, alo, am plecat, bună, ciao, despărțire, face cu mâna, la revedere, mână, mână fluturată, pa pa, pe mai încolo, salut, semn, servus, sărumâna
👋🏻	adio, alo, am plecat, bună, ciao, despărțire, face cu mâna, la revedere, mână, mână fluturată, mână fluturată: ton deschis al pielii, pa pa, pe mai încolo, salut, semn, servus, sărumâna, ton deschis al pielii
👋🏼	adio, alo, am plecat, bună, ciao, despărțire, face cu mâna, la revedere, mână, mână fluturată, mână fluturată: ton semi‑deschis al pielii, pa pa, pe mai încolo, salut, semn, servus, sărumâna, ton semi‑deschis al pielii
👋🏽	adio, alo, am plecat, bună, ciao, despărțire, face cu mâna, la revedere, mână, mână fluturată, mână fluturată: ton mediu al pielii, pa pa, pe mai încolo, salut, semn, servus, sărumâna, ton mediu al pielii
👋🏾	adio, alo, am plecat, bună, ciao, despărțire, face cu mâna, la revedere, mână, mână fluturată, mână fluturată: ton semi‑închis al pielii, pa pa, pe mai încolo, salut, semn, servus, sărumâna, ton semi‑închis al pielii
👋🏿	adio, alo, am plecat, bună, ciao, despărțire, face cu mâna, la revedere, mână, mână fluturată, mână fluturată: ton închis al pielii, pa pa, pe mai încolo, salut, semn, servus, sărumâna, ton închis al pielii
🤚	dosul palmei, dosul palmei ridicat, mână, palmă, ridicat
🤚🏻	dosul palmei, dosul palmei ridicat, dosul palmei ridicat: ton deschis al pielii, mână, palmă, ridicat, ton deschis al pielii
🤚🏼	dosul palmei, dosul palmei ridicat, dosul palmei ridicat: ton semi‑deschis al pielii, mână, palmă, ridicat, ton semi‑deschis al pielii
🤚🏽	dosul palmei, dosul palmei ridicat, dosul palmei ridicat: ton mediu al pielii, mână, palmă, ridicat, ton mediu al pielii
🤚🏾	dosul palmei, dosul palmei ridicat, dosul palmei ridicat: ton semi‑închis al pielii, mână, palmă, ridicat, ton semi‑închis al pielii
🤚🏿	dosul palmei, dosul palmei ridicat, dosul palmei ridicat: ton închis al pielii, mână, palmă, ridicat, ton închis al pielii
🖐️	deget, degete, deschis, mână, mână ridicată cu degetele depărtate, oprește-te, oprire, stop
🖐🏻	deget, degete, deschis, mână, mână ridicată cu degetele depărtate, mână ridicată cu degetele depărtate: ton deschis al pielii, oprește-te, oprire, stop, ton deschis al pielii
🖐🏼	deget, degete, deschis, mână, mână ridicată cu degetele depărtate, mână ridicată cu degetele depărtate: ton semi‑deschis al pielii, oprește-te, oprire, stop, ton semi‑deschis al pielii
🖐🏽	deget, degete, deschis, mână, mână ridicată cu degetele depărtate, mână ridicată cu degetele depărtate: ton mediu al pielii, oprește-te, oprire, stop, ton mediu al pielii
🖐🏾	deget, degete, deschis, mână, mână ridicată cu degetele depărtate, mână ridicată cu degetele depărtate: ton semi‑închis al pielii, oprește-te, oprire, stop, ton semi‑închis al pielii
🖐🏿	deget, degete, deschis, mână, mână ridicată cu degetele depărtate, mână ridicată cu degetele depărtate: ton închis al pielii, oprește-te, oprire, stop, ton închis al pielii
✋️	bate palma, cinci, deget, mână, mână ridicată, oprește-te, oprire, palmă, stai, stop, sus
✋🏻	bate palma, cinci, deget, mână, mână ridicată, mână ridicată: ton deschis al pielii, oprește-te, oprire, palmă, stai, stop, sus, ton deschis al pielii
✋🏼	bate palma, cinci, deget, mână, mână ridicată, mână ridicată: ton semi‑deschis al pielii, oprește-te, oprire, palmă, stai, stop, sus, ton semi‑deschis al pielii
✋🏽	bate palma, cinci, deget, mână, mână ridicată, mână ridicată: ton mediu al pielii, oprește-te, oprire, palmă, stai, stop, sus, ton mediu al pielii
✋🏾	bate palma, cinci, deget, mână, mână ridicată, mână ridicată: ton semi‑închis al pielii, oprește-te, oprire, palmă, stai, stop, sus, ton semi‑închis al pielii
✋🏿	bate palma, cinci, deget, mână, mână ridicată, mână ridicată: ton închis al pielii, oprește-te, oprire, palmă, stai, stop, sus, ton închis al pielii
🖖	deget, degete, gest, mâini, mână, salut, salut vulcanian, spock, vulcan
🖖🏻	deget, degete, gest, mâini, mână, salut, salut vulcanian, salut vulcanian: ton deschis al pielii, spock, ton deschis al pielii, vulcan
🖖🏼	deget, degete, gest, mâini, mână, salut, salut vulcanian, salut vulcanian: ton semi‑deschis al pielii, spock, ton semi‑deschis al pielii, vulcan
🖖🏽	deget, degete, gest, mâini, mână, salut, salut vulcanian, salut vulcanian: ton mediu al pielii, spock, ton mediu al pielii, vulcan
🖖🏾	deget, degete, gest, mâini, mână, salut, salut vulcanian, salut vulcanian: ton semi‑închis al pielii, spock, ton semi‑închis al pielii, vulcan
🖖🏿	deget, degete, gest, mâini, mână, salut, salut vulcanian, salut vulcanian: ton închis al pielii, spock, ton închis al pielii, vulcan
🫱	dreapta, la dreapta, mână, mână spre dreapta, spre dreapta
🫱🏻	dreapta, la dreapta, mână, mână spre dreapta, mână spre dreapta: ton deschis al pielii, spre dreapta, ton deschis al pielii
